DATE_TIME,current_contract,next_contract,carry_contract
1999-11-15 23:00:00,20000100,20000300,19991100
2000-01-14 23:00:00,20000300,20000500,20000100
2000-03-15 23:00:00,20000500,20000700,20000300
2000-05-15 23:00:00,20000700,20001100,20000500
2000-07-20 23:00:00,20001100,20010100,20000700
2000-11-15 23:00:00,20010100,20010300,20001100
2001-01-12 23:00:00,20010300,20010500,20010100
2001-03-15 23:00:00,20010500,20010700,20010300
2001-05-15 23:00:00,20010700,20011100,20010500
2001-07-20 23:00:00,20011100,20020100,20010700
2001-11-15 23:00:00,20020100,20020300,20011100
2002-01-14 23:00:00,20020300,20020500,20020100
2002-03-15 23:00:00,20020500,20020700,20020300
2002-05-15 23:00:00,20020700,20021100,20020500
2002-07-22 23:00:00,20021100,20030100,20020700
2002-11-14 23:00:00,20030100,20030300,20021100
2003-01-13 23:00:00,20030300,20030500,20030100
2003-03-14 23:00:00,20030500,20030700,20030300
2003-05-14 23:00:00,20030700,20031100,20030500
2003-07-14 23:00:00,20031100,20040100,20030700
2003-11-14 23:00:00,20040100,20040300,20031100
2004-01-14 23:00:00,20040300,20040500,20040100
2004-03-12 23:00:00,20040500,20040700,20040300
2004-05-14 23:00:00,20040700,20041100,20040500
2004-07-14 23:00:00,20041100,20050100,20040700
2004-11-12 23:00:00,20050100,20050300,20041100
2005-01-13 23:00:00,20050300,20050500,20050100
2005-03-14 23:00:00,20050500,20050700,20050300
2005-05-13 23:00:00,20050700,20051100,20050500
2005-07-14 23:00:00,20051100,20060100,20050700
2005-11-14 23:00:00,20060100,20060300,20051100
2006-01-13 23:00:00,20060300,20060500,20060100
2006-03-14 23:00:00,20060500,20060700,20060300
2006-05-12 23:00:00,20060700,20061100,20060500
2006-07-14 23:00:00,20061100,20070100,20060700
2006-11-14 23:00:00,20070100,20070300,20061100
2007-01-12 23:00:00,20070300,20070500,20070100
2007-03-14 23:00:00,20070500,20070700,20070300
2007-05-14 23:00:00,20070700,20071100,20070500
2007-07-13 23:00:00,20071100,20080100,20070700
2007-11-14 23:00:00,20080100,20080300,20071100
2008-01-14 23:00:00,20080300,20080500,20080100
2008-03-14 23:00:00,20080500,20080700,20080300
2008-05-14 23:00:00,20080700,20081100,20080500
2008-07-14 23:00:00,20081100,20090100,20080700
2008-11-14 23:00:00,20090100,20090300,20081100
2009-01-13 23:00:00,20090300,20090500,20090100
2009-03-13 23:00:00,20090500,20090700,20090300
2009-05-14 23:00:00,20090700,20091100,20090500
2009-07-14 23:00:00,20091100,20100100,20090700
2009-11-13 23:00:00,20100100,20100300,20091100
2010-01-13 23:00:00,20100300,20100500,20100100
2010-03-12 23:00:00,20100500,20100700,20100300
2010-05-14 23:00:00,20100700,20101100,20100500
2010-07-14 23:00:00,20101100,20110100,20100700
2010-11-12 23:00:00,20110100,20110300,20101100
2011-01-13 02:00:00,20110300,20110500,20110100
2011-03-14 23:00:00,20110500,20110700,20110300
2011-05-13 23:00:00,20110700,20111100,20110500
2011-07-14 23:00:00,20111100,20120100,20110700
2011-11-14 23:00:00,20120100,20120300,20111100
2012-01-13 23:00:00,20120300,20120500,20120100
2012-03-14 23:00:00,20120500,20120700,20120300
2012-05-14 23:00:00,20120700,20121100,20120500
2012-07-13 23:00:00,20121100,20130100,20120700
2012-11-14 23:00:00,20130100,20130300,20121100
2013-01-14 23:00:00,20130300,20130500,20130100
2013-03-14 23:00:00,20130500,20130700,20130300
2013-05-14 23:00:00,20130700,20131100,20130500
2013-07-12 23:00:00,20131100,20140100,20130700
2013-11-14 23:00:00,20140100,20140300,20131100
2014-01-13 23:00:00,20140300,20140500,20140100
2014-03-14 23:00:00,20140500,20140700,20140300
2014-05-14 23:00:00,20140700,20141100,20140500
2014-07-14 23:00:00,20141100,20150100,20140700
2014-11-14 23:00:00,20150100,20150300,20141100
2015-01-13 23:00:00,20150300,20150500,20150100
2015-03-13 23:00:00,20150500,20150700,20150300
2015-05-14 23:00:00,20150700,20151100,20150500
2015-07-14 23:00:00,20151100,20160100,20150700
2015-11-13 23:00:00,20160100,20160300,20151100
2016-01-14 23:00:00,20160300,20160500,20160100
2016-03-14 23:00:00,20160500,20160700,20160300
2016-05-13 23:00:00,20160700,20161100,20160500
2016-07-14 23:00:00,20161100,20170100,20160700
2016-11-14 23:00:00,20170100,20170300,20161100
2017-01-13 23:00:00,20170300,20170500,20170100
2017-03-14 23:00:00,20170500,20170700,20170300
2017-05-12 23:00:00,20170700,20171100,20170500
2017-07-14 23:00:00,20171100,20180100,20170700
2017-11-14 23:00:00,20180100,20180300,20171100
2018-01-12 23:00:00,20180300,20180500,20180100
2018-03-14 23:00:00,20180500,20180700,20180300
2018-05-14 23:00:00,20180700,20181100,20180500
2018-07-13 23:00:00,20181100,20190100,20180700
2018-11-14 23:00:00,20190100,20190300,20181100
2019-01-14 23:00:00,20190300,20190500,20190100
2019-03-14 23:00:00,20190500,20190700,20190300
2019-05-14 23:00:00,20190700,20191100,20190500
2019-07-12 23:00:00,20191100,20200100,20190700
2019-11-14 23:00:00,20200100,20200300,20191100
2020-01-14 23:00:00,20200300,20200500,20200100
2020-03-13 23:00:00,20200500,20200700,20200300
2020-05-14 23:00:00,20200700,20201100,20200500
2020-07-14 23:00:00,20201100,20210100,20200700
2020-11-13 23:00:00,20210100,20210300,20201100
2021-01-13 23:00:00,20210300,20210500,20210100
2021-03-12 23:00:00,20210500,20210700,20210300
2021-05-14 23:00:00,20210700,20211100,20210500
2021-07-14 23:00:00,20211100,20220100,20210700
2021-11-12 23:00:00,20220100,20220300,20211100
2022-01-13 23:00:00,20220300,20220500,20220100
2022-03-14 23:00:00,20220500,20220700,20220300
2022-05-13 23:00:00,20220700,20221100,20220500
2022-07-14 23:00:00,20221100,20230100,20220700
2022-11-14 23:00:00,20230100,20230300,20221100
2023-01-13 23:00:00,20230300,20230500,20230100
2023-03-14 23:00:00,20230500,20230700,20230300
2023-05-12 23:00:00,20230700,20231100,20230500
2023-07-14 23:00:00,20231100,20240100,20230700
2023-11-14 23:00:00,20240100,20240300,20231100
2024-01-12 23:00:00,20240300,20240500,20240100
2024-03-14 23:00:00,20240500,20240700,20240300
2024-05-14 23:00:00,20240700,20241100,20240500
2024-07-12 23:00:00,20241100,20250100,20240700
2024-11-14 23:00:00,20250100,20250300,20241100
2025-01-14 23:00:00,20250300,20250500,20250100
